Date,Close,Next Day Close,Daily Return
2021-05-24,74.1903305053711,73.67627716064453,-0.006928845595172905
2021-05-25,73.67627716064453,74.07817840576172,0.0054549613607766554
2021-05-26,74.07817840576172,73.81649780273438,-0.003532492410841875
2021-05-27,73.81649780273438,73.59217834472656,-0.003038879717746553
2021-05-28,73.59217834472656,74.367919921875,0.010541087308418086
2021-06-01,74.367919921875,75.02214050292969,0.008797080538785532
2021-06-02,75.02214050292969,75.78853607177734,0.010215591873411393
2021-06-03,75.78853607177734,77.4708480834961,0.02219744698756915
2021-06-04,77.4708480834961,78.45223236083984,0.012667787969560359
2021-06-07,78.45223236083984,79.07840728759766,0.007981607507071699
2021-06-08,79.07840728759766,78.99427795410156,-0.0010638723816240577
2021-06-09,78.99427795410156,76.91943359375,-0.026265755116555652
2021-06-10,76.91943359375,77.4802017211914,0.007290330950733506
2021-06-11,77.4802017211914,77.21851348876953,-0.0033774851718061717
2021-06-14,77.21851348876953,76.30258178710938,-0.011861555736803546
2021-06-15,76.30258178710938,72.04071044921875,-0.0558548772278978
2021-06-16,72.04071044921875,72.48930358886719,0.006226939418714495
2021-06-17,72.48930358886719,71.24628448486328,-0.017147620993213784
2021-06-18,71.24628448486328,72.89120483398438,0.02308780536437051
2021-06-21,72.89120483398438,73.53610229492188,0.008847397465939906
2021-06-22,73.53610229492188,72.99401092529297,-0.007371771860504783
2021-06-23,72.99401092529297,72.65754699707031,-0.00460947307809974
2021-06-24,72.65754699707031,73.33049011230469,0.00926184743425909
2021-06-25,73.33049011230469,73.36785888671875,0.0005095939541223945
2021-06-28,73.36785888671875,72.99401092529297,-0.005095527756957021
2021-06-29,72.99401092529297,72.75100708007812,-0.0033290929233023023
2021-06-30,72.75100708007812,74.33988952636719,0.021840006208301087
2021-07-01,74.33988952636719,76.47081756591797,0.028664665136406677
2021-07-02,76.47081756591797,77.64842987060547,0.015399499340678505
2021-07-06,77.64842987060547,80.4616470336914,0.03623018736855241
2021-07-07,80.4616470336914,79.99433898925781,-0.005807835927568318
2021-07-08,79.99433898925781,82.02246856689453,0.025353413794807027
2021-07-09,82.02246856689453,81.38693237304688,-0.007748318295606235
2021-07-12,81.38693237304688,81.37757873535156,-0.00011492800407366341
2021-07-13,81.37757873535156,82.81282806396484,0.017636913642772083
2021-07-14,82.81282806396484,80.89916229248047,-0.02310832531895004
2021-07-15,80.89916229248047,82.07176971435547,0.014494679408861977
2021-07-16,82.07176971435547,81.5933609008789,-0.005829151913521883
2021-07-19,81.5933609008789,83.16930389404297,0.019314598341874243
2021-07-20,83.16930389404297,84.13549041748047,0.011617104847581914
2021-07-21,84.13549041748047,85.07357788085938,0.011149723603251309
2021-07-22,85.07357788085938,82.25936889648438,-0.03307970646674972
2021-07-23,82.25936889648438,82.41883087158203,0.0019385266047728137
2021-07-26,82.41883087158203,82.36256408691406,-0.0006826933125955018
2021-07-27,82.36256408691406,81.78096008300781,-0.007061509198432744
2021-07-28,81.78096008300781,82.20307922363281,0.005161582111490846
2021-07-29,82.20307922363281,81.74342346191406,-0.005591709776081017
2021-07-30,81.74342346191406,82.17494201660156,0.005278939104973421
2021-08-02,82.17494201660156,84.18240356445312,0.024429120344812667
2021-08-03,84.18240356445312,84.47321319580078,0.0034545180350546985
2021-08-04,84.47321319580078,83.89160919189453,-0.006885070212235776
2021-08-05,83.89160919189453,83.97604370117188,0.0010064714467952018
2021-08-06,83.97604370117188,84.33251190185547,0.004244879670112623
2021-08-09,84.33251190185547,84.08861541748047,-0.002892081344130268
2021-08-10,84.08861541748047,84.07920837402344,-0.00011187059520872666
2021-08-11,84.07920837402344,84.24807739257812,0.0020084515758459517
2021-08-12,84.24807739257812,84.78278350830078,0.006346804963050248
2021-08-13,84.78278350830078,85.1955337524414,0.004868326174974122
2021-08-16,85.1955337524414,85.31748962402344,0.001431481982804485
2021-08-17,85.31748962402344,83.43196105957031,-0.022100141164048077
2021-08-18,83.43196105957031,83.2162094116211,-0.0025859592080686245
2021-08-19,83.2162094116211,83.43196105957031,0.0025926637307164963
2021-08-20,83.43196105957031,83.6008071899414,0.0020237583802032153
2021-08-23,83.6008071899414,83.06610870361328,-0.006395853153825269
2021-08-24,83.06610870361328,83.13176727294922,0.0007904375245289591
2021-08-25,83.13176727294922,83.22557830810547,0.0011284619373991796
2021-08-26,83.22557830810547,83.81656646728516,0.007101039983066483
2021-08-27,83.81656646728516,83.91036224365234,0.0011190601132986923
2021-08-30,83.91036224365234,83.61019134521484,-0.003577280450367825
2021-08-31,83.61019134521484,84.37940979003906,0.009200056027239823
2021-09-01,84.37940979003906,84.23868560791016,-0.001667754994720509
2021-09-02,84.23868560791016,84.42631530761719,0.002227357874271159
2021-09-03,84.42631530761719,83.22557830810547,-0.014222307288156454
2021-09-07,83.22557830810547,83.92913055419922,0.008453557913279527
2021-09-08,83.92913055419922,83.99479675292969,0.0007824005598159182
2021-09-09,83.99479675292969,84.12612915039062,0.0015635777755049656
2021-09-10,84.12612915039062,83.38506317138672,-0.008808987011385216
2021-09-13,83.38506317138672,81.03987884521484,-0.028124753246893463
2021-09-14,81.03987884521484,82.2968978881836,0.015511117006599191
2021-09-15,82.2968978881836,81.84661865234375,-0.00547139986311071
2021-09-16,81.84661865234375,81.03987884521484,-0.009856727381196518
2021-09-17,81.03987884521484,80.83352661132812,-0.0025463048171733937
2021-09-20,80.83352661132812,81.53706359863281,0.008703529547677719
2021-09-21,81.53706359863281,82.96289825439453,0.01748695124441085
2021-09-22,82.96289825439453,83.8822250366211,0.011081179678747131
2021-09-23,83.8822250366211,84.37003326416016,0.00581539446916312
2021-09-24,84.37003326416016,85.40190124511719,0.012230266375814765
2021-09-27,85.40190124511719,84.8859634399414,-0.006041291793902302
2021-09-28,84.8859634399414,85.59890747070312,0.008398844777984308
2021-09-29,85.59890747070312,81.73405456542969,-0.045150727029970715
2021-09-30,81.73405456542969,84.18240356445312,0.029955066000836736
2021-10-01,84.18240356445312,83.73214721679688,-0.005348580327853401
2021-10-04,83.73214721679688,85.82402038574219,0.024982915624140085
2021-10-05,85.82402038574219,85.6833267211914,-0.001639327357520931
2021-10-06,85.6833267211914,86.59326934814453,0.010619833073405584
2021-10-07,86.59326934814453,88.85247802734375,0.026089887773103553
2021-10-08,88.85247802734375,89.69964599609375,0.00953454520974969
2021-10-11,89.69964599609375,89.9632339477539,0.0029385617828596
2021-10-12,89.9632339477539,90.74453735351562,0.008684696753069817
2021-10-13,90.74453735351562,89.69025421142578,-0.011618144439732478
2021-10-14,89.69025421142578,89.7373275756836,0.0005248436931268699
2021-10-15,89.7373275756836,90.84807586669922,0.012377773230195992
2021-10-18,90.84807586669922,91.3658218383789,0.005699030681061124
2021-10-19,91.3658218383789,90.970458984375,-0.004327251110412834
2021-10-20,90.970458984375,90.6504135131836,-0.003518125276760195
2021-10-21,90.6504135131836,92.48600006103516,0.02024906976937956
2021-10-22,92.48600006103516,92.14712524414062,-0.003664066092931843
2021-10-25,92.14712524414062,91.29052734375,-0.009295980727788289
2021-10-26,91.29052734375,90.39624786376953,-0.009795972331423864
2021-10-27,90.39624786376953,90.58451843261719,0.0020827254813870918
2021-10-28,90.58451843261719,90.31153106689453,-0.003013620544063746
2021-10-29,90.31153106689453,88.84304809570312,-0.01626019350844233
2021-11-01,88.84304809570312,90.2456283569336,0.015787169523040084
2021-11-02,90.2456283569336,90.50920104980469,0.002920614523604715
2021-11-03,90.50920104980469,90.01970672607422,-0.005408227208426176
2021-11-04,90.01970672607422,89.37960815429688,-0.007110649379531239
2021-11-05,89.37960815429688,89.5584487915039,0.0020009109560907555
2021-11-08,89.5584487915039,89.04071807861328,-0.005780925416606147
2021-11-09,89.04071807861328,88.32530212402344,-0.008034705582205762
2021-11-10,88.32530212402344,88.52299499511719,0.0022382360019120714
2021-11-11,88.52299499511719,88.05232238769531,-0.005316953040821051
2021-11-12,88.05232238769531,88.504150390625,0.005131358159303102
2021-11-15,88.504150390625,90.00088500976562,0.01691146248548328
2021-11-16,90.00088500976562,89.7373275756836,-0.002928387138120183
2021-11-17,89.7373275756836,89.10662078857422,-0.007028366056226078
2021-11-18,89.10662078857422,88.45709991455078,-0.007289254920401189
2021-11-19,88.45709991455078,89.05956268310547,0.006810790418594598
2021-11-22,89.05956268310547,87.48754119873047,-0.017651349692436917
2021-11-23,87.48754119873047,88.08998107910156,0.006886007677397565
2021-11-24,88.08998107910156,86.91331481933594,-0.013357549239442133
2021-11-26,86.91331481933594,87.48754119873047,0.006606886189856619
2021-11-29,87.48754119873047,85.41658020019531,-0.0236714961943085
2021-11-30,85.41658020019531,84.48468017578125,-0.010910060110460048
2021-12-01,84.48468017578125,84.71060180664062,0.002674113583543383
2021-12-02,84.71060180664062,83.0632553100586,-0.01944675709354827
2021-12-03,83.0632553100586,83.7221908569336,0.007932936704868172
2021-12-06,83.7221908569336,84.7670669555664,0.01248027659020917
2021-12-07,84.7670669555664,83.7221908569336,-0.01232643921937892
2021-12-08,83.7221908569336,83.56216430664062,-0.0019113994587937361
2021-12-09,83.56216430664062,96.60903930664062,0.15613376111373858
2021-12-10,96.60903930664062,94.97113037109375,-0.016953992579805004
2021-12-13,94.97113037109375,94.02977752685547,-0.009911989470484387
2021-12-14,94.02977752685547,97.5692138671875,0.03764165388268782
2021-12-15,97.5692138671875,97.16444396972656,-0.004148541137288609
2021-12-16,97.16444396972656,90.95162963867188,-0.0639412327928353
2021-12-17,90.95162963867188,86.2637939453125,-0.05154207474877554
2021-12-20,86.2637939453125,86.14141845703125,-0.0014186193614302513
2021-12-21,86.14141845703125,84.58822631835938,-0.018030723971031806
2021-12-22,84.58822631835938,84.4564208984375,-0.0015582005399404789
2021-12-23,84.4564208984375,84.28699493408203,-0.0020060755896725816
2021-12-27,84.28699493408203,83.44921112060547,-0.009939656932030434
2021-12-28,83.44921112060547,83.03501892089844,-0.0049634046163530236
2021-12-29,83.03501892089844,82.84676361083984,-0.0022671797092974856
2021-12-30,82.84676361083984,82.09368896484375,-0.009089970605653929
2021-12-31,82.09368896484375,82.74319458007812,0.007911760616732948
2022-01-03,82.74319458007812,83.62805938720703,0.010694109788963272
2022-01-04,83.62805938720703,81.38768768310547,-0.026789712932694006
2022-01-05,81.38768768310547,81.57664489746094,0.0023216928719144905
2022-01-06,81.57664489746094,82.6821060180664,0.013551196203214728
2022-01-07,82.6821060180664,84.35443878173828,0.020226054272329045
2022-01-10,84.35443878173828,83.59859466552734,-0.008960336019384063
2022-01-11,83.59859466552734,83.4379653930664,-0.0019214350803814944
2022-01-12,83.4379653930664,82.9466552734375,-0.0058883281407258944
2022-01-13,82.9466552734375,82.85216522216797,-0.0011391665035562965
2022-01-14,82.85216522216797,80.8302230834961,-0.024404216030444587
2022-01-18,80.8302230834961,78.77996826171875,-0.025364953151984615
2022-01-19,78.77996826171875,78.1563491821289,-0.00791596002575285
2022-01-20,78.1563491821289,77.68395233154297,-0.006044254312405305
2022-01-21,77.68395233154297,77.87290954589844,0.0024323841499339386
2022-01-24,77.87290954589844,76.59740447998047,-0.016379316932625763
2022-01-25,76.59740447998047,75.19905090332031,-0.018255887208627683
2022-01-26,75.19905090332031,75.37855529785156,0.0023870566499839194
2022-01-27,75.37855529785156,76.0399398803711,0.00877417429806302
2022-01-28,76.0399398803711,76.68242645263672,0.008449330355552741
